candidate,axis,fold_id,n_entities,entities,n_train_rows,n_test_rows,unknown_sample_pcc,unknown_log2_rmse,unknown_log2_mae,known_in_sample_sample_pcc,known_in_sample_log2_rmse,known_in_sample_log2_mae,fc_pcc,fc_coverage,fc_n_matched,fc_n_treatments,elapsed_sec
mask_compound,strain,3,1,DHY210,4441,1479,0.9731454572905959,0.6439691921956532,0.4394488175572748,0.994798248763351,0.27910649897585327,0.1887357063594447,,0.0,0,1277,25.910122632980347
mask_compound,compound,0,2,EDTA;Valinomycin,5290,630,0.9940834568751995,0.3069426191203847,0.2058757352569168,0.9944094929543781,0.2868282788739649,0.19418939312082067,0.5664661983291023,0.9952380952380953,627,630,32.48611497879028
mask_compound,compound,1,3,Geldanamycin;Tunicamycin;Water,5357,563,0.9938876310311601,0.3122752679240859,0.2142917607563077,0.994424346433181,0.2862756776274975,0.19363165751854003,0.6091203723444172,0.9555555555555556,172,180,30.96689462661743
mask_compound,compound,2,3,Clotrimazole;DMSO;Trichostatin A,5372,548,0.9937683417969131,0.31516943920253737,0.21578303951122849,0.9944228669572167,0.2867947475750446,0.19377883441014554,0.5500012322666818,0.9666666666666667,174,180,32.91525197029114
mask_compound,compound,3,4,4-Hydroxytamoxifen;CHX;Hoechst 33258;Nystatin dihydrate,5374,546,0.9825653993575636,0.47142256435375574,0.30262954280438825,0.9947754038708067,0.27948911963961587,0.1889889372129958,0.5507074144657699,0.9981684981684982,545,546,30.18653416633606
mask_compound,compound,4,4,Harmine hydrochloride;LY 294002 hydrochloride;NaCl;Parthenolide,5375,545,0.9910114752072527,0.3643407667844609,0.24067417776099434,0.9945913709320171,0.28339586520134674,0.1913344815442302,0.5714950843394815,0.9963302752293578,543,545,32.23214101791382
mask_compound,compound,5,5,"(1R, 2S, 5R) - (-) - Menthol;Cisplatin;Clomiphene citrate;Emodin;Haloperidol",5291,629,0.9934313311650333,0.31324993343583335,0.21386393850444793,0.9944484577811792,0.28667958387936926,0.19391438809061787,0.5907424002275741,0.9984101748807631,628,629,33.364014625549316
mask_compound,compound,6,5,Amiodarone hydrochloride;Artemisinin;Cyclopiazonic acid;Desipramine hydrochloride;SDS,5291,629,0.9793625583581346,0.46836238484190806,0.2799928195133687,0.9947550889393438,0.28170374506720935,0.19051047824492082,0.5445846899800137,0.9984101748807631,628,629,32.739922761917114
mask_compound,compound,7,4,1-10 Phenanthroline monohydrate;Quality Control;Rapamycin;Wortmannin,5309,611,0.9889360681108159,0.4149486103053437,0.26332630386138867,0.994452049141798,0.28542647428483076,0.19281529957990493,0.5680041941407041,0.9961538461538462,518,520,31.660303831100464
mask_compound,compound,8,5,Nigericin;Nocodazole;Sorbitol;Staurosporine;Trifluoperazine dihydrochloride,5309,611,0.9926105789727487,0.3397599434972378,0.23030597701244193,0.9944665845003695,0.28545028326651534,0.19259984616429598,0.5925764496854373,0.9967266775777414,609,611,33.86164832115173
mask_compound,compound,9,5,Anisomycin;Brefeldin A;Dyclonine hydrochloride;Oligomycin;U-73122,5312,608,0.9924269555835957,0.33864686656843407,0.23407235677500687,0.9945021876296152,0.2853069994959693,0.19273294457045895,0.5675621821288364,1.0,608,608,34.13297700881958
mask_compound,time,0,1,15,4925,995,0.9904982281546723,0.37971087857499775,0.25731898780094453,0.9945922799459582,0.2831162929194819,0.19176832062146576,,0.0,0,854,30.121562004089355
mask_compound,time,1,1,30,4936,984,0.9916923960834515,0.3598416063054466,0.24563342070040076,0.9944422955570854,0.2865588700053182,0.1934668699333867,,0.0,0,842,30.703208446502686
mask_compound,time,2,1,60,4949,971,0.990033455272052,0.39266419492062943,0.26272410315762534,0.9944857130166432,0.28582054436484,0.19250629638938918,,0.0,0,832,30.13226056098938
mask_compound,time,3,1,90,4936,984,0.9904077246174385,0.3803202133113456,0.25735159708500277,0.9945164734716992,0.2851229381889288,0.19301340826558644,,0.0,0,848,29.0556218624115
mask_compound,time,4,1,120,4926,994,0.9911030507238374,0.36736995549275736,0.25322300566418626,0.9944356934717017,0.28677855964227617,0.19383450485787385,,0.0,0,853,31.064427614212036
mask_compound,time,5,1,240,4928,992,0.9845526417851818,0.48915391022772503,0.3461641832232339,0.9946576049474729,0.28105058790225995,0.18950374282673818,,0.0,0,849,31.10313582420349
