entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_CP12,34,0.9854360976165739,0.9899473723377865,0.44346478126930794,0.30682851144583917,0.9669494261946329,plate,1,mask_compound
WAY_CP3,34,0.9889964649081826,0.9917762662072234,0.3746167644436669,0.2572820362065411,0.97635101549773,plate,1,mask_compound
WAY_CP45,64,0.9891754274565343,0.9938078397501869,0.3792467301564514,0.25574597867997806,0.9758567076725855,plate,1,mask_compound
WAY_CP46,71,0.9929432332366636,0.9950188469778853,0.313267752001256,0.20852631183293172,0.983328183068538,plate,1,mask_compound
WAY_CP55,33,0.9768323417507317,0.977840781015456,0.5818053057747857,0.4017911184311217,0.9522918896874352,plate,1,mask_compound
WAY_CP62,31,0.9941432381123908,0.9948260434692615,0.3083633681905985,0.2107623361405872,0.9868823470813304,plate,1,mask_compound
WAY_B-1_P13,40,0.9921288877205855,0.9922046340547754,0.3651018715563144,0.23836818092901627,0.9837237995214693,plate,2,mask_compound
WAY_B-1_P16,38,0.9941510702821894,0.9945482627451003,0.3155220000579874,0.21776296536537745,0.9879352373584446,plate,2,mask_compound
WAY_B-2_P12,39,0.9915584727748452,0.9914902535759057,0.3722169462467205,0.2597820101640911,0.9822695356936111,plate,2,mask_compound
WAY_B-2_P5,37,0.9941477478717788,0.9943422656062726,0.3122293610837643,0.2129756772757004,0.9878304144627934,plate,2,mask_compound
WAY_B-2_P9,38,0.9919463717208458,0.9926314553258191,0.35738702584327176,0.24339581013299977,0.9831684799005702,plate,2,mask_compound
WAY_BP5,36,0.9914950688105291,0.9915416495091546,0.3591008415709685,0.2514928636005554,0.9819952575276011,plate,2,mask_compound
WAY_CP19,35,0.9778675267828739,0.9769461259538064,0.5550126172170985,0.40115706229669684,0.9529021572753038,plate,2,mask_compound
WAY_CP42,63,0.9857634548516343,0.9893297283010619,0.44991744190162386,0.31240373185002873,0.9689297038908723,plate,2,mask_compound
WAY_CP47,71,0.9933936564434357,0.9958144816444804,0.30045704234870735,0.1964587724925089,0.9849590459356113,plate,2,mask_compound
WAY_CP53,34,0.9926900888272087,0.9930668528482238,0.33667279518590254,0.2404061914901146,0.9843136565294243,plate,2,mask_compound
WAY_CP59,33,0.9907656641632864,0.992042047357396,0.37016022713383767,0.24393825795518556,0.9805196921804313,plate,2,mask_compound
WAY_CP63,31,0.9941183552155773,0.9945934585086154,0.2993538800611872,0.20200850457571318,0.987788922368595,plate,2,mask_compound
WAY_B-2_P20,38,0.9959338686008775,0.9960303918216461,0.2583189638798594,0.17907557643575853,0.9913274446089154,plate,3,mask_compound
WAY_B-2_P4,40,0.9929818535441237,0.9932596732925488,0.34187373078109207,0.2367096836521969,0.9852351878511822,plate,3,mask_compound
WAY_BP14,39,0.9924965502458042,0.9928822164511,0.3332525641094089,0.23375647565070184,0.9841242726004743,plate,3,mask_compound
WAY_BP2,36,0.9942617780010549,0.9943052956416367,0.2896078430403529,0.19805214191262774,0.9880885864645745,plate,3,mask_compound
WAY_BP7,38,0.9947070828190097,0.9947452695577077,0.2887980561375425,0.20461681414368074,0.9882991120911058,plate,3,mask_compound
