entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_B-2_P22,35,0.995178912256063,0.9957631453010584,0.2831672281172848,0.1847153819231448,0.989798876241434,plate,11,e1e__seed3407
WAY_BP13,39,0.9876101641090086,0.9880614738046176,0.4330684768497521,0.3171947006815901,0.9729761642989908,plate,11,e1e__seed3407
WAY_BP15,36,0.9935916457843104,0.9937559193510376,0.3202195612267703,0.2278299051048585,0.9857098531942464,plate,11,e1e__seed3407
WAY_BP6,38,0.9889546916978976,0.9894110813581928,0.4208698242419551,0.3021955847616083,0.9750659089825868,plate,11,e1e__seed3407
WAY_CP35,69,0.9918315644818808,0.993073898872108,0.3519708076004429,0.2378607155502596,0.9824996015883674,plate,11,e1e__seed3407
WAY_CP40,68,0.9864698366136752,0.9888482361021832,0.4346625696378737,0.3117522547917838,0.9705258000913916,plate,11,e1e__seed3407
WAY_CP49,33,0.9926189446959808,0.9934984317074216,0.3327489647328624,0.2248876433537522,0.98473872852208,plate,11,e1e__seed3407
WAY_CP5,31,0.9891960596238728,0.9910825065162135,0.4014906078630158,0.2890308344397558,0.9761973734234016,plate,11,e1e__seed3407
WAY_CP52,33,0.992880161389725,0.9939769391365336,0.3304558105639355,0.2238808633493887,0.985077293808394,plate,11,e1e__seed3407
WAY_CP71,35,0.9935741744864444,0.9938262921306588,0.3139983549698042,0.2165406705100311,0.9865758388619834,plate,11,e1e__seed3407
WAY_B-1_P17,40,0.9937189710559357,0.9938897823691868,0.3383187634498691,0.2354149722476997,0.986128677414517,plate,0,e1e__seed42
WAY_B-1_P20,38,0.9951104538475762,0.9952448857672288,0.2896305613099335,0.2026831735101378,0.9896657512607556,plate,0,e1e__seed42
WAY_B-2_P19,39,0.9942247526226052,0.9945143156003629,0.316259198810368,0.2109221039931691,0.9873043689251124,plate,0,e1e__seed42
WAY_BP12,38,0.99216901993908,0.992155603958122,0.3478859792489794,0.2515036985700358,0.9831958515377804,plate,0,e1e__seed42
WAY_BP18,37,0.9878045078579344,0.9877757414092508,0.4437442798173172,0.3307466217977263,0.972349346901723,plate,0,e1e__seed42
WAY_CP1,34,0.98939250929342,0.990936838855828,0.4100417714124355,0.2890042243391441,0.9768832537853744,plate,0,e1e__seed42
WAY_CP10,35,0.9901774066756616,0.9928735288786306,0.3606220530516092,0.2477923303818829,0.9788656729102984,plate,0,e1e__seed42
WAY_CP22,34,0.985869766817592,0.9891362591351052,0.4359624652293664,0.3000865545461604,0.9692694390436836,plate,0,e1e__seed42
WAY_CP36,71,0.9802281138182304,0.9816833076171716,0.5580839050854031,0.4055808004610525,0.9558894625067268,plate,0,e1e__seed42
WAY_CP43,65,0.9907284046105193,0.9934325730802244,0.3616977309334816,0.2433942590214341,0.9799916173226604,plate,0,e1e__seed42
WAY_CP54,33,0.988864429071215,0.9892070718955766,0.4087397398460407,0.2959046884684145,0.9768318326310602,plate,0,e1e__seed42
WAY_CP6,31,0.9865060209272584,0.9898142536409148,0.4401170125875974,0.312927229755729,0.9692547059240484,plate,0,e1e__seed42
WAY_B-1_P15,40,0.9944204095689936,0.9944998716908892,0.310721133620406,0.205858186269684,0.9882319438580088,plate,1,e1e__seed42
WAY_B-1_P18,38,0.9861040465128516,0.9865193612947116,0.4802561596938908,0.350824869184502,0.971654484523348,plate,1,e1e__seed42
WAY_B-2_P18,39,0.988355370823334,0.9890763042485514,0.4371730870182128,0.3163477762765814,0.975665833071532,plate,1,e1e__seed42
WAY_BP1,37,0.9943245913559804,0.9945413480292682,0.2988451215171476,0.212645526593016,0.9873695597098394,plate,1,e1e__seed42
WAY_BP10,38,0.9937024831848944,0.9934880501051184,0.31043024928202,0.2204562248739689,0.9861711517783032,plate,1,e1e__seed42
WAY_BP8,36,0.992224351891095,0.9923189628372292,0.3471565392694244,0.2483932076235176,0.9826301673041696,plate,1,e1e__seed42
WAY_CP12,34,0.986040938039624,0.9908547010347928,0.4341186427793218,0.2989874317145816,0.9681024492409064,plate,1,e1e__seed42
WAY_CP3,34,0.9886691437519584,0.9919686467671484,0.3792018836523934,0.2610999246422577,0.9755183163128706,plate,1,e1e__seed42
WAY_CP45,64,0.9899059007040324,0.993795402817898,0.3711573398029982,0.2509653015611233,0.9775757071610212,plate,1,e1e__seed42
WAY_CP46,71,0.9926306871779568,0.9944674797966656,0.3197827706202348,0.2167735379046105,0.9831982682062028,plate,1,e1e__seed42
WAY_CP55,33,0.9774705912712632,0.9777518117241992,0.5756315851554038,0.3995888883845883,0.9532776901365372,plate,1,e1e__seed42
WAY_CP62,31,0.9939451681100032,0.9948357620588572,0.3132278520043213,0.2146249513802874,0.9864685819623528,plate,1,e1e__seed42
WAY_B-1_P13,40,0.991904131608024,0.9923024880167202,0.370912219676011,0.2409392527035058,0.9832007517144228,plate,2,e1e__seed42
WAY_B-1_P16,38,0.9939805446602512,0.9944015477288308,0.3211737838752338,0.2213641421757989,0.987505273412146,plate,2,e1e__seed42
WAY_B-2_P12,39,0.9904262626388824,0.9906221929214556,0.3940875898667547,0.2742130392907292,0.9801088871559364,plate,2,e1e__seed42
WAY_B-2_P5,37,0.994378540779156,0.994622689289631,0.3058748138200762,0.2104829702741833,0.9883163868548688,plate,2,e1e__seed42
WAY_B-2_P9,38,0.9918547902931644,0.992398289872514,0.3615400852823306,0.2497265383802901,0.9828085629684032,plate,2,e1e__seed42
WAY_BP5,36,0.9931802680788194,0.9933191456336662,0.3262528814278762,0.2298389707383419,0.9851333696116382,plate,2,e1e__seed42
WAY_CP19,35,0.9777007731008946,0.9759928968964048,0.5561357058936736,0.4025898785816095,0.952787068828856,plate,2,e1e__seed42
WAY_CP42,63,0.985400402809555,0.9890248006354436,0.4648035400680773,0.3177482290807472,0.9667398119197812,plate,2,e1e__seed42
WAY_CP47,71,0.9930378484869544,0.9954821842468032,0.3080854429434553,0.2034721455078031,0.9843486165662222,plate,2,e1e__seed42
WAY_CP53,34,0.9925374963742738,0.9929926472192232,0.339313800669227,0.2425481264490983,0.98407216910149,plate,2,e1e__seed42
WAY_CP59,33,0.9904668818305582,0.9920077831731348,0.3755898224847632,0.2484283966717899,0.9799448019450206,plate,2,e1e__seed42
WAY_CP63,31,0.9941705791086244,0.994760232635134,0.2962007745439833,0.1991177517732523,0.9880369633356512,plate,2,e1e__seed42
WAY_B-2_P20,38,0.9956965371764986,0.9957494371593972,0.2660157245879566,0.1854915695513403,0.990797833356122,plate,3,e1e__seed42
WAY_B-2_P4,40,0.99283346642129,0.9930740863198162,0.3448094398484075,0.237224593842757,0.984984789893074,plate,3,e1e__seed42
WAY_BP14,39,0.9914101076051656,0.9918760457197676,0.3540782250891963,0.2493166071007417,0.9821055785049532,plate,3,e1e__seed42
WAY_BP2,36,0.9941644018733752,0.9942111539389732,0.2920041286514001,0.1992017219463217,0.987906918735468,plate,3,e1e__seed42
WAY_BP7,38,0.994709300480752,0.9947895623051132,0.2904334946216514,0.2067579310336365,0.9881742176850614,plate,3,e1e__seed42
WAY_CP15,34,0.96620731184079,0.9685672166909276,0.8466727468803181,0.6580076513661702,0.909404912480048,plate,3,e1e__seed42
WAY_CP16,35,0.9685474580166864,0.9724424111171835,0.8090544124611909,0.6223753624946521,0.9195276547959298,plate,3,e1e__seed42
WAY_CP28,70,0.991415096992846,0.9928868062247695,0.3586787684720147,0.2506201278458753,0.9813450580677628,plate,3,e1e__seed42
WAY_CP29,67,0.9824655946620782,0.985477006843192,0.4979067755753729,0.3599403040011398,0.9629472921145472,plate,3,e1e__seed42
WAY_CP56,34,0.99180262682561,0.99189994495083,0.3515010507048481,0.2434529394885036,0.982707478142558,plate,3,e1e__seed42
WAY_CP65,33,0.9929661939543588,0.99389092473826,0.3316731340157897,0.237965192486207,0.98483275424346,plate,3,e1e__seed42
WAY_CP68,31,0.9906532681093162,0.9914499263281435,0.3709822492080573,0.2546123248977531,0.98079349686503,plate,3,e1e__seed42
WAY_B-2_P24,38,0.992014011181032,0.9920451672985569,0.3642555589655684,0.2564423919730244,0.9832192256926084,plate,4,e1e__seed42
WAY_B-2_P3,29,0.993703797730194,0.994435178861448,0.3219911570974648,0.2214590405429833,0.98679582999403,plate,4,e1e__seed42
WAY_BP11,40,0.994730826920822,0.9948161861002448,0.2911250786445461,0.2060522251441346,0.9881060834999708,plate,4,e1e__seed42
WAY_BP19,39,0.9922263661488,0.992456272723278,0.3462153125010802,0.2402408743650087,0.983126482567099,plate,4,e1e__seed42
WAY_BP4,36,0.972587504040788,0.9710257602190624,0.5970177508559875,0.4301775425027504,0.9440800548715456,plate,4,e1e__seed42
WAY_BP9,38,0.994548757551318,0.9946681801221176,0.2940780716691825,0.2073352162739494,0.9879531628068428,plate,4,e1e__seed42
WAY_CP17,35,0.9897853153697336,0.9916096835245698,0.3888199576216998,0.276143769633824,0.9778463075363604,plate,4,e1e__seed42
WAY_CP20,34,0.9881063685719438,0.9933308193653698,0.3986917759243261,0.2704665613894497,0.974322937598772,plate,4,e1e__seed42
WAY_CP30,70,0.9869734978494494,0.9902653898482754,0.43458049276217,0.3047070059734179,0.9706630024212743,plate,4,e1e__seed42
WAY_CP33,67,0.9905451487203814,0.9928850152629998,0.373333522618524,0.2547429909429143,0.9797811272100247,plate,4,e1e__seed42
WAY_CP57,34,0.9924299969785536,0.992933985564156,0.3342043795417455,0.2325550065036773,0.9841640014865964,plate,4,e1e__seed42
WAY_CP67,33,0.9893780638862608,0.989284138152632,0.4055579594861196,0.2898464945805861,0.9776637139044148,plate,4,e1e__seed42
WAY_B-2_P16,37,0.9932981481508936,0.993392362629828,0.3357499052913159,0.232955929887539,0.9859032159566918,plate,5,e1e__seed42
WAY_B-2_P7,38,0.9950935825014018,0.9954385266842232,0.2850634730691814,0.1915105497172251,0.9895621906155134,plate,5,e1e__seed42
WAY_BP20,40,0.9906819352540828,0.9910018162982424,0.3702067789948882,0.2714323664168694,0.979950593027764,plate,5,e1e__seed42
WAY_BP23,39,0.9928848358107616,0.9930064306184444,0.3267563128366516,0.2291285561704904,0.984839799081908,plate,5,e1e__seed42
WAY_BP3,37,0.9939340177761476,0.9941170801883732,0.3044737884218104,0.2087683155664506,0.9871085467808008,plate,5,e1e__seed42
WAY_CP18,35,0.9836495371353706,0.9887049709033734,0.4891710980051953,0.3397081305143238,0.9636611603660352,plate,5,e1e__seed42
WAY_CP21,34,0.9859556894613588,0.9918044958576868,0.3915312398014123,0.2673806737855363,0.968425028747954,plate,5,e1e__seed42
