candidate,axis,fold_id,n_entities,entities,n_train_rows,n_test_rows,unknown_sample_pcc,unknown_log2_rmse,unknown_log2_mae,known_in_sample_sample_pcc,known_in_sample_log2_rmse,known_in_sample_log2_mae,fc_pcc,fc_coverage,fc_n_matched,fc_n_treatments,elapsed_sec
e1a__seed3407,plate,1,12,WAY_B-1_P15;WAY_B-1_P18;WAY_B-2_P18;WAY_BP1;WAY_BP10;WAY_BP8;WAY_CP12;WAY_CP3;WAY_CP45;WAY_CP46;WAY_CP55;WAY_CP62,5425,495,0.990321451352974,0.3764652520689742,0.2546914065298588,0.9945803433195972,0.2842559997312275,0.1922138639920774,,0.0,0,425,30.238176107406616
e1a__seed3407,plate,2,12,WAY_B-1_P13;WAY_B-1_P16;WAY_B-2_P12;WAY_B-2_P5;WAY_B-2_P9;WAY_BP5;WAY_CP19;WAY_CP42;WAY_CP47;WAY_CP53;WAY_CP59;WAY_CP63,5425,495,0.9905362673278592,0.3755296118021216,0.2531404529091247,0.994562531103024,0.284160174563568,0.1918668112495902,,0.0,0,422,25.525232553482056
e1a__seed3407,plate,3,12,WAY_B-2_P20;WAY_B-2_P4;WAY_BP14;WAY_BP2;WAY_BP7;WAY_CP15;WAY_CP16;WAY_CP28;WAY_CP29;WAY_CP56;WAY_CP65;WAY_CP68,5425,495,0.9876769230705404,0.4545454612059693,0.3002158305069517,0.9945104301339138,0.2857813489014532,0.1927245483509368,,0.0,0,430,31.02446246147156
e1a__seed3407,plate,4,12,WAY_B-2_P24;WAY_B-2_P3;WAY_BP11;WAY_BP19;WAY_BP4;WAY_BP9;WAY_CP17;WAY_CP20;WAY_CP30;WAY_CP33;WAY_CP57;WAY_CP67,5427,493,0.9897581097704036,0.3835755039812586,0.2642152161039599,0.99454125929633,0.2843691512967425,0.1916688640275482,,0.0,0,421,26.273192644119263
e1a__seed3407,plate,5,12,WAY_B-2_P16;WAY_B-2_P7;WAY_BP20;WAY_BP23;WAY_BP3;WAY_CP18;WAY_CP21;WAY_CP24;WAY_CP38;WAY_CP44;WAY_CP61;WAY_CP7,5427,493,0.9906176882468508,0.3676878894496082,0.24961210052406,0.9945131237765042,0.2857200087860408,0.1928099555542838,,0.0,0,426,30.45977520942688
e1a__seed3407,plate,6,12,WAY_B-1_P12;WAY_B-1_P14;WAY_B-1_P21;WAY_B-1_P24;WAY_B-1_P6;WAY_B-2_P2;WAY_BP16;WAY_CP2;WAY_CP27;WAY_CP39;WAY_CP64;WAY_CP70,5428,492,0.9901715457744632,0.3934369082633995,0.2639490863457237,0.9945262939498206,0.2842261610374402,0.1915823844717914,,0.0,0,418,27.749074697494507
e1a__seed3407,plate,7,12,WAY_B-1_P19;WAY_B-1_P22;WAY_B-1_P5;WAY_B-1_P8;WAY_B-2_P21;WAY_B-2_P23;WAY_BP17;WAY_CP23;WAY_CP32;WAY_CP41;WAY_CP66;WAY_CP72,5428,492,0.9906162595696364,0.3815694765972153,0.2622397916752762,0.9945547943831986,0.2832159716203624,0.1908508921936706,,0.0,0,422,27.744837760925293
e1a__seed3407,plate,8,12,WAY_B-1_P1;WAY_B-1_P10;WAY_B-1_P2;WAY_B-1_P23;WAY_B-1_P7;WAY_B-2_P11;WAY_BP21;WAY_CP25;WAY_CP37;WAY_CP4;WAY_CP69;WAY_CP9,5434,486,0.9900449365555268,0.3871037242588238,0.2600658489199579,0.9945736867828048,0.2836149622381806,0.1914711486448529,,0.0,0,413,25.7265408039093
e1a__seed3407,plate,9,12,WAY_B-1_P11;WAY_B-1_P9;WAY_B-2_P1;WAY_B-2_P10;WAY_B-2_P14;WAY_BP22;WAY_CP13;WAY_CP14;WAY_CP26;WAY_CP48;WAY_CP51;WAY_CP8,5425,495,0.99015077991883,0.388173459127353,0.2643473384254131,0.994540048527611,0.2841443850925897,0.1919169163769256,,0.0,0,426,25.93174982070923
e1a__seed3407,plate,10,12,WAY_B-1_P3;WAY_B-2_P13;WAY_B-2_P15;WAY_B-2_P6;WAY_B-2_P8;WAY_BP24;WAY_CP11;WAY_CP31;WAY_CP34;WAY_CP50;WAY_CP58;WAY_CP60,5425,495,0.9915438832998636,0.3602021559812045,0.2449378472073053,0.9945508803424966,0.283326758914172,0.1915591596946629,,0.0,0,425,25.8803927898407
e1a__seed3407,plate,11,12,WAY_B-1_P4;WAY_B-2_P17;WAY_B-2_P22;WAY_BP13;WAY_BP15;WAY_BP6;WAY_CP35;WAY_CP40;WAY_CP49;WAY_CP5;WAY_CP52;WAY_CP71,5426,494,0.9910107705167884,0.3703891774469527,0.2562214632383414,0.9945274916423184,0.2844595629154848,0.1918831000232803,,0.0,0,423,29.36417388916016
e1a__seed42,plate,0,12,WAY_B-1_P17;WAY_B-1_P20;WAY_B-2_P19;WAY_BP12;WAY_BP18;WAY_CP1;WAY_CP10;WAY_CP22;WAY_CP36;WAY_CP43;WAY_CP54;WAY_CP6,5425,495,0.9889460938031226,0.4124209394486892,0.2859422490944514,0.9945005167496712,0.2846991414711421,0.1920880281898334,,0.0,0,427,30.912543773651123
e1a__seed42,plate,1,12,WAY_B-1_P15;WAY_B-1_P18;WAY_B-2_P18;WAY_BP1;WAY_BP10;WAY_BP8;WAY_CP12;WAY_CP3;WAY_CP45;WAY_CP46;WAY_CP55;WAY_CP62,5425,495,0.9902330542513224,0.3784158178677236,0.2566227807419622,0.9944807837836708,0.2858737997833926,0.1930416112292178,,0.0,0,425,31.89487361907959
e1a__seed42,plate,2,12,WAY_B-1_P13;WAY_B-1_P16;WAY_B-2_P12;WAY_B-2_P5;WAY_B-2_P9;WAY_BP5;WAY_CP19;WAY_CP42;WAY_CP47;WAY_CP53;WAY_CP59;WAY_CP63,5425,495,0.9905272701706028,0.3765255627934907,0.2534548844382722,0.9945123052020568,0.2844526173166158,0.1921113446691142,,0.0,0,422,29.66651749610901
e1a__seed42,plate,3,12,WAY_B-2_P20;WAY_B-2_P4;WAY_BP14;WAY_BP2;WAY_BP7;WAY_CP15;WAY_CP16;WAY_CP28;WAY_CP29;WAY_CP56;WAY_CP65;WAY_CP68,5425,495,0.9874767483411728,0.4635619099659076,0.3078613166248954,0.9945083694488164,0.2851771836424002,0.1924011163140502,,0.0,0,430,30.91897845268249
e1a__seed42,plate,4,12,WAY_B-2_P24;WAY_B-2_P3;WAY_BP11;WAY_BP19;WAY_BP4;WAY_BP9;WAY_CP17;WAY_CP20;WAY_CP30;WAY_CP33;WAY_CP57;WAY_CP67,5427,493,0.9896534745399022,0.3868484903613541,0.2668586690694056,0.9945080474136742,0.2853360150162264,0.192361196068963,,0.0,0,421,25.724937677383423
e1a__seed42,plate,5,12,WAY_B-2_P16;WAY_B-2_P7;WAY_BP20;WAY_BP23;WAY_BP3;WAY_CP18;WAY_CP21;WAY_CP24;WAY_CP38;WAY_CP44;WAY_CP61;WAY_CP7,5427,493,0.990784321331261,0.3631361120173338,0.2470445719670431,0.9944954367850308,0.285343366689053,0.1930304655349881,,0.0,0,426,25.9435772895813
e1a__seed42,plate,6,12,WAY_B-1_P12;WAY_B-1_P14;WAY_B-1_P21;WAY_B-1_P24;WAY_B-1_P6;WAY_B-2_P2;WAY_BP16;WAY_CP2;WAY_CP27;WAY_CP39;WAY_CP64;WAY_CP70,5428,492,0.9901536517500916,0.3933643130846074,0.2636566117548579,0.994409679679872,0.2870573029903324,0.1936210296626782,,0.0,0,418,28.960413932800293
e1a__seed42,plate,7,12,WAY_B-1_P19;WAY_B-1_P22;WAY_B-1_P5;WAY_B-1_P8;WAY_B-2_P21;WAY_B-2_P23;WAY_BP17;WAY_CP23;WAY_CP32;WAY_CP41;WAY_CP66;WAY_CP72,5428,492,0.9904583791238868,0.3864505500401497,0.2664885662117458,0.9944591395879658,0.2853158569725829,0.1922807687171568,,0.0,0,422,27.53597402572632
e1a__seed42,plate,8,12,WAY_B-1_P1;WAY_B-1_P10;WAY_B-1_P2;WAY_B-1_P23;WAY_B-1_P7;WAY_B-2_P11;WAY_BP21;WAY_CP25;WAY_CP37;WAY_CP4;WAY_CP69;WAY_CP9,5434,486,0.9901519537295972,0.3849985581505138,0.2589818674275839,0.9946044057246468,0.2827599358825016,0.1915109816691925,,0.0,0,413,30.62102437019348
e1a__seed42,plate,9,12,WAY_B-1_P11;WAY_B-1_P9;WAY_B-2_P1;WAY_B-2_P10;WAY_B-2_P14;WAY_BP22;WAY_CP13;WAY_CP14;WAY_CP26;WAY_CP48;WAY_CP51;WAY_CP8,5425,495,0.9898911548481985,0.3975655038436753,0.2682160152210177,0.9945736950744763,0.2839856596798769,0.1916789846079236,,0.0,0,426,30.198868989944454
e1a__seed42,plate,10,12,WAY_B-1_P3;WAY_B-2_P13;WAY_B-2_P15;WAY_B-2_P6;WAY_B-2_P8;WAY_BP24;WAY_CP11;WAY_CP31;WAY_CP34;WAY_CP50;WAY_CP58;WAY_CP60,5425,495,0.9917089607693452,0.3569606981855993,0.2432681400127372,0.9945034565196404,0.2847875911190788,0.1923428983548099,,0.0,0,425,29.87589144706726
e1a__seed42,plate,11,12,WAY_B-1_P4;WAY_B-2_P17;WAY_B-2_P22;WAY_BP13;WAY_BP15;WAY_BP6;WAY_CP35;WAY_CP40;WAY_CP49;WAY_CP5;WAY_CP52;WAY_CP71,5426,494,0.9911267008799096,0.3683400742164779,0.2543745246996544,0.9945128331355204,0.2848308018111753,0.1922117057335692,,0.0,0,423,24.628536224365234
e1c__seed20260810,plate,0,12,WAY_B-1_P17;WAY_B-1_P20;WAY_B-2_P19;WAY_BP12;WAY_BP18;WAY_CP1;WAY_CP10;WAY_CP22;WAY_CP36;WAY_CP43;WAY_CP54;WAY_CP6,5425,495,0.9894039916211504,0.4018936370529624,0.2785317843961374,0.994583098792314,0.2832114136708578,0.1910311034442028,,0.0,0,427,30.616265296936035
e1c__seed20260810,plate,1,12,WAY_B-1_P15;WAY_B-1_P18;WAY_B-2_P18;WAY_BP1;WAY_BP10;WAY_BP8;WAY_CP12;WAY_CP3;WAY_CP45;WAY_CP46;WAY_CP55;WAY_CP62,5425,495,0.9900001458534264,0.3813747740622786,0.2569733393068979,0.994598652017004,0.2828117239498412,0.1914040946361627,,0.0,0,425,26.600853204727173
e1c__seed20260810,plate,2,12,WAY_B-1_P13;WAY_B-1_P16;WAY_B-2_P12;WAY_B-2_P5;WAY_B-2_P9;WAY_BP5;WAY_CP19;WAY_CP42;WAY_CP47;WAY_CP53;WAY_CP59;WAY_CP63,5425,495,0.9907761921913844,0.3703056286226787,0.2495533165567414,0.9946058007478304,0.2828995390246268,0.1913785483191969,,0.0,0,422,30.57254934310913
e1c__seed20260810,plate,3,12,WAY_B-2_P20;WAY_B-2_P4;WAY_BP14;WAY_BP2;WAY_BP7;WAY_CP15;WAY_CP16;WAY_CP28;WAY_CP29;WAY_CP56;WAY_CP65;WAY_CP68,5425,495,0.9883604232113156,0.439636979694104,0.2918740879359683,0.9945616649058564,0.283036860569975,0.1912166856313203,,0.0,0,430,30.6068081855774
e1c__seed20260810,plate,4,12,WAY_B-2_P24;WAY_B-2_P3;WAY_BP11;WAY_BP19;WAY_BP4;WAY_BP9;WAY_CP17;WAY_CP20;WAY_CP30;WAY_CP33;WAY_CP57;WAY_CP67,5427,493,0.9896764406238412,0.3844011631866996,0.2638988751807109,0.994556030989702,0.2838454898798311,0.1912371830923085,,0.0,0,421,27.899397373199463
e1c__seed20260810,plate,5,12,WAY_B-2_P16;WAY_B-2_P7;WAY_BP20;WAY_BP23;WAY_BP3;WAY_CP18;WAY_CP21;WAY_CP24;WAY_CP38;WAY_CP44;WAY_CP61;WAY_CP7,5427,493,0.9909163239522418,0.3626352998368465,0.2461196358051364,0.99458684632733,0.2837978798482288,0.1918895614861442,,0.0,0,426,24.45885753631592
