entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_B-1_P5,28,0.9926029700712945,0.9931347257912341,0.358868283782007,0.24909095235713732,0.9844648429131567,plate,7,mask_compound
WAY_B-1_P8,38,0.9920225737688748,0.9924564031770146,0.3705840456613703,0.25982536286286695,0.9831826996509925,plate,7,mask_compound
WAY_B-2_P21,39,0.9936618499478539,0.9937710795692929,0.32028463006126784,0.22265417740196247,0.9866973637258158,plate,7,mask_compound
WAY_B-2_P23,40,0.9948202647181177,0.9949822288465492,0.2921078099828832,0.20215966477789363,0.98907647933945,plate,7,mask_compound
WAY_BP17,38,0.9924087693105573,0.9929125640873115,0.3348631407781126,0.22721111865109134,0.9837750716429733,plate,7,mask_compound
WAY_CP23,35,0.9844822980297999,0.9875914319434436,0.47312840741070367,0.34113867443434703,0.9639729778502525,plate,7,mask_compound
WAY_CP32,66,0.9909702476728055,0.9924630182913519,0.3697753568290675,0.26012835634560216,0.980691225632537,plate,7,mask_compound
WAY_CP41,70,0.9898271622690457,0.9921393144178559,0.3882154571052275,0.26751914091507994,0.9772047419043255,plate,7,mask_compound
WAY_CP66,34,0.9831741673542435,0.9844935326825124,0.5121136136606567,0.3635243292924016,0.9644573267073075,plate,7,mask_compound
WAY_CP72,33,0.985819816437981,0.9866013257334523,0.47557940914322694,0.33700022238563215,0.9696918789976368,plate,7,mask_compound
WAY_B-1_P1,38,0.9921019001390878,0.9938039367212879,0.36641968033323274,0.23236449224185546,0.98352104150718,plate,8,mask_compound
WAY_B-1_P10,22,0.9930828066420027,0.9937965746729761,0.3408521624359586,0.23080958978422986,0.9856429242197645,plate,8,mask_compound
WAY_B-1_P2,35,0.9939363511622058,0.9942736661156749,0.3256690758452938,0.21939565015203058,0.9870748892407016,plate,8,mask_compound
WAY_B-1_P23,36,0.9934146610315407,0.9935083197168753,0.33452770671533144,0.22789929880276458,0.9863526923627509,plate,8,mask_compound
WAY_B-1_P7,39,0.9930543953217434,0.993630885092582,0.344196649537395,0.23894589049997253,0.9854648381105172,plate,8,mask_compound
WAY_B-2_P11,38,0.9929553077367222,0.9929730802418417,0.34447530071709986,0.22917884919955975,0.9849932970645956,plate,8,mask_compound
WAY_BP21,38,0.9902001385298026,0.9909482891131168,0.3768733018185633,0.26958879408876263,0.979180663667172,plate,8,mask_compound
WAY_CP25,69,0.9874520590923604,0.9909151073843326,0.4308600004660118,0.2906566701584996,0.9726358711125336,plate,8,mask_compound
WAY_CP37,69,0.9920112401695949,0.9937893972739763,0.3387206817645239,0.23483975752655606,0.9830463676780036,plate,8,mask_compound
WAY_CP4,35,0.9890392002203127,0.9936167773157166,0.36765318333822283,0.25172343946874104,0.9767796936887572,plate,8,mask_compound
WAY_CP69,34,0.989734857824204,0.9906835708311454,0.3958265340156842,0.27309652265613155,0.9787704672556902,plate,8,mask_compound
WAY_CP9,33,0.9750334022690137,0.9780881983937957,0.5946266795257922,0.4133420291115887,0.9486690743159562,plate,8,mask_compound
WAY_B-1_P11,38,0.9906571798427756,0.990947724751213,0.3946503788677822,0.2827079074772766,0.9802080524212061,plate,9,mask_compound
WAY_B-1_P9,35,0.9923109434472983,0.9936892618997234,0.35616059354407936,0.2500458224156107,0.9836298925162674,plate,9,mask_compound
WAY_B-2_P1,39,0.9940157898812353,0.9947234474139457,0.3049027634454302,0.20929992279050819,0.9873989511251943,plate,9,mask_compound
WAY_B-2_P10,36,0.9931310243382219,0.9938785511853385,0.3332148673645849,0.22852650655169074,0.9857487531526038,plate,9,mask_compound
WAY_B-2_P14,38,0.9950779127145514,0.9951412327360686,0.2853259951037188,0.19820452824088747,0.9894418497303471,plate,9,mask_compound
WAY_BP22,38,0.9929531753290268,0.993112736241549,0.31887853385892434,0.22092839925096533,0.9852118731322081,plate,9,mask_compound
WAY_CP13,32,0.9874175863574535,0.9898236008715485,0.4282958283007382,0.30017478601325415,0.9714507453477926,plate,9,mask_compound
WAY_CP14,32,0.9702280424988166,0.9694897533001694,0.7692997963614352,0.5920317015824628,0.9290976373139239,plate,9,mask_compound
WAY_CP26,69,0.9890062537424713,0.9911494755171688,0.40508544736343205,0.2844317133316834,0.9765007778739494,plate,9,mask_compound
WAY_CP48,69,0.9905935717304987,0.9945218180203447,0.3365272214442425,0.2253847266487229,0.9790609426931561,plate,9,mask_compound
WAY_CP51,35,0.9943520849216303,0.9951255985405579,0.29443770887983045,0.20234570144310499,0.9881226883931468,plate,9,mask_compound
WAY_CP8,34,0.985775903373077,0.9899807513653526,0.435175618310556,0.30364636870313866,0.969420942055825,plate,9,mask_compound
WAY_B-1_P3,39,0.9931575612157159,0.9934091604425284,0.3485892660265137,0.2382897580296037,0.9853532388395261,plate,10,mask_compound
WAY_B-2_P13,35,0.995019313753471,0.9949717308470276,0.28500976795558064,0.1993018851053353,0.9895470926102448,plate,10,mask_compound
WAY_B-2_P15,38,0.994830939856431,0.994922146283004,0.29404282208837623,0.2026566014514931,0.9888563947964858,plate,10,mask_compound
WAY_B-2_P6,39,0.9923093401622801,0.9924286773866356,0.3572989788057956,0.24298116238317272,0.9837739580996601,plate,10,mask_compound
WAY_B-2_P8,36,0.994400283953176,0.9949296797888679,0.3025121374030107,0.20091281245888962,0.9881646227273061,plate,10,mask_compound
WAY_BP24,38,0.9901768667496528,0.9906911662762439,0.39214729073667914,0.2815150556984551,0.9783633922461696,plate,10,mask_compound
WAY_CP11,33,0.9887489781332902,0.9934115329889782,0.4005625370928742,0.27087497094696084,0.9737741092329889,plate,10,mask_compound
WAY_CP31,69,0.9894753150395452,0.9915186928704417,0.3895839398343219,0.27228407678884353,0.9775510242716907,plate,10,mask_compound
WAY_CP34,68,0.9877894846176971,0.9908302643450393,0.42902711823519224,0.2912108245341477,0.9723988933729134,plate,10,mask_compound
WAY_CP50,33,0.9951015645324279,0.995581160635921,0.2717984840678894,0.18705555525513037,0.9898208553332045,plate,10,mask_compound
WAY_CP58,35,0.9936601197613854,0.9944612606097959,0.306265343714634,0.20985300956003425,0.9868097512231417,plate,10,mask_compound
WAY_CP60,32,0.9912403056568097,0.9919154938940047,0.3644120712212187,0.25380740054938866,0.9819444367405394,plate,10,mask_compound
WAY_B-1_P4,39,0.9913905496350088,0.992819641585571,0.3851101129189583,0.25700070435746736,0.9820785008424057,plate,11,mask_compound
WAY_B-2_P17,38,0.9940179570208796,0.9943506931829574,0.31841979230620127,0.2252766300200169,0.9871072503562095,plate,11,mask_compound
WAY_B-2_P22,35,0.9951950711628939,0.9956598018362965,0.2840445896988723,0.18679980900508,0.9897329082051891,plate,11,mask_compound
WAY_BP13,39,0.9867053428245083,0.9870490328650094,0.44896174023019814,0.329386086309737,0.970964342087319,plate,11,mask_compound
WAY_BP15,36,0.9931135022600645,0.9931065420904694,0.3397203694976154,0.24607396959176808,0.9839222278304478,plate,11,mask_compound
WAY_BP6,38,0.9884365064952965,0.9885745241206016,0.4260492616831829,0.3055588140597372,0.9744601312134579,plate,11,mask_compound
WAY_CP35,69,0.9918645662985743,0.9929808790261682,0.3527930705506577,0.23800999292729239,0.9824839287805182,plate,11,mask_compound
WAY_CP40,68,0.9866532455284012,0.9889602961186523,0.43003619130157644,0.3056113399343937,0.9709093049476119,plate,11,mask_compound
WAY_CP49,33,0.9932837717485331,0.9943472689215557,0.3183835717880359,0.21154824428337546,0.9860203490340853,plate,11,mask_compound
WAY_CP5,31,0.990328090447196,0.9921205258269661,0.384646499341263,0.27603249190067375,0.978612949073851,plate,11,mask_compound
WAY_CP52,33,0.9930465614125124,0.9940281137086535,0.32661358586931766,0.22147311221120167,0.9854216791699791,plate,11,mask_compound
WAY_CP71,35,0.9935291335533013,0.9937909326324682,0.3139469944240854,0.21648782615759177,0.9865767340275251,plate,11,mask_compound
BAH,1492,0.9719427702228809,0.973279582542097,0.6491439022281388,0.4323633914508939,0.9422392405521401,strain,0,mask_compound
CEK,1484,0.9768217074017631,0.9790400573008124,0.6059713765594873,0.3994323213131001,0.9504806903147619,strain,1,mask_compound
CGD,1465,0.9814748890460943,0.9834338695407558,0.5222781153041341,0.3506159534710668,0.9615621462673792,strain,2,mask_compound
DHY210,1479,0.9733746080376888,0.9769972530798304,0.6407977617956422,0.4371456192551033,0.9427516521288695,strain,3,mask_compound
EDTA,543,0.9940330575395514,0.9946276637531082,0.30878413371655794,0.20554752766725612,0.9873915864000796,compound,0,mask_compound
Valinomycin,87,0.9938592135982782,0.9943055038548604,0.30860329152341875,0.21607757353486864,0.9870705945593182,compound,0,mask_compound
Geldanamycin,91,0.9943465887691935,0.9946352024011409,0.3003105112031448,0.21021162373555927,0.9877862787267703,compound,1,mask_compound
Tunicamycin,89,0.9928294126317665,0.9938961780458085,0.33508310433402727,0.2296358141994651,0.9845492775502626,compound,1,mask_compound
Water,383,0.9940702339501338,0.9947450373711247,0.3096039330165864,0.2103521143219606,0.9873335380571633,compound,1,mask_compound
Clotrimazole,91,0.9939523925066863,0.9944673718648014,0.31041705084074156,0.21776379675941693,0.9869355326609524,compound,2,mask_compound
DMSO,368,0.9947922117998678,0.9952534256287819,0.29018219069276446,0.19964103831342636,0.9888672293987488,compound,2,mask_compound
Trichostatin A,89,0.9878141450120301,0.9883697642801307,0.43631341012171787,0.31131287801230906,0.9733709260138214,compound,2,mask_compound
4-Hydroxytamoxifen,91,0.9575098196113131,0.9685803788512145,0.6980395359617725,0.4539985435686766,0.90286601012205,compound,3,mask_compound
CHX,273,0.9926153061168319,0.9948598848980182,0.34193839883647137,0.22676081599560396,0.9844024682958117,compound,3,mask_compound
Hoechst 33258,89,0.9711283253389448,0.9744260185894326,0.6467792176059429,0.4583051929509838,0.9379145609651609,compound,3,mask_compound
Nystatin dihydrate,93,0.9896575335317911,0.9911973359148201,0.3909797077131626,0.26923882953393197,0.9782059580336286,compound,3,mask_compound
Harmine hydrochloride,89,0.9925549169673467,0.9936034101744777,0.3413859440684989,0.23796252067621035,0.9841094504250597,compound,4,mask_compound
LY 294002 hydrochloride,93,0.9911480735942243,0.9933791062764132,0.3528722975969601,0.2353356175966936,0.9811045761318703,compound,4,mask_compound
NaCl,271,0.9928377206230148,0.993421545463488,0.3380069093160412,0.22391561881776198,0.9850093070406286,compound,4,mask_compound
Parthenolide,92,0.9843467257703289,0.9900536935035396,0.46109776202104147,0.2992908855936046,0.9668317911965332,compound,4,mask_compound
"(1R, 2S, 5R) - (-) - Menthol",85,0.9890915867646465,0.9940402887498124,0.36186604691225055,0.24015322326332533,0.9775170136793483,compound,5,mask_compound
Cisplatin,269,0.994527519781519,0.9953960464900261,0.29583490327804535,0.20195922022271512,0.9883308234879089,compound,5,mask_compound
Clomiphene citrate,90,0.9935812431320727,0.994393530643249,0.31390738291257636,0.21963835320376665,0.986296818631947,compound,5,mask_compound
Emodin,93,0.9922129218495045,0.9927429076872956,0.3493946774014235,0.24232080138298623,0.9835339901986303,compound,5,mask_compound
Haloperidol,92,0.9943951032630692,0.99501356321656,0.2976218300167162,0.20879617325546604,0.987912106503084,compound,5,mask_compound
Amiodarone hydrochloride,93,0.9412825463680718,0.9549794615825197,0.787402288620278,0.5145594902496755,0.8671084002801831,compound,6,mask_compound
Artemisinin,90,0.9939977647060328,0.9943886680370244,0.3046685394787857,0.2076734121926151,0.9873309881312933,compound,6,mask_compound
Cyclopiazonic acid,86,0.9479380769827338,0.9497643075710451,0.8512553274857473,0.5702521262728106,0.8732377490980722,compound,6,mask_compound
Desipramine hydrochloride,92,0.9918211968144979,0.9933747561365815,0.3476149430660064,0.23802155675949974,0.9824639387524676,compound,6,mask_compound
SDS,268,0.9946826620194014,0.9954259374622705,0.292493923769949,0.19941973981403685,0.9886539643263934,compound,6,mask_compound
1-10 Phenanthroline monohydrate,165,0.9940764728654367,0.9947970952217636,0.3048940980817996,0.21055616543768077,0.9871870944464187,compound,7,mask_compound
Quality Control,91,0.9678919445314836,0.9696922722086343,0.6963150230002876,0.4602889971258438,0.9353463258422208,compound,7,mask_compound
Rapamycin,267,0.9931384051218091,0.9947978755516745,0.3337728085058986,0.21857431519744727,0.985503129458019,compound,7,mask_compound
Wortmannin,88,0.9887809514259289,0.99111026651546,0.41431695419903697,0.28110492036402523,0.9765609108533312,compound,7,mask_compound
Nigericin,92,0.9891631512006628,0.990387990250712,0.3982462901948749,0.2752424330199678,0.977105270995231,compound,8,mask_compound
Nocodazole,90,0.9941861767393417,0.9946979718601178,0.30254766292140967,0.2084265925161973,0.9875917099679654,compound,8,mask_compound
Sorbitol,267,0.9924656782385627,0.9928915871340952,0.34717848177118243,0.2329208193196469,0.9842379561509298,compound,8,mask_compound
Staurosporine,67,0.9944061550753188,0.9950592178376179,0.2972855093438145,0.2083573792078196,0.9879250511652053,compound,8,mask_compound
Trifluoperazine dihydrochloride,95,0.9936335021941355,0.9947653818096713,0.3163184661980485,0.21755051268594802,0.986208814276033,compound,8,mask_compound
Anisomycin,186,0.9939229010413843,0.9946239145727092,0.31167071568232957,0.21836829167921387,0.9869122493987688,compound,9,mask_compound
Brefeldin A,176,0.9939202832215218,0.9948934763663503,0.30918706195809126,0.2146156347013471,0.9867744265062407,compound,9,mask_compound
Dyclonine hydrochloride,64,0.9941981493421522,0.9948438056094646,0.3054071443533243,0.21425083855918672,0.9874808360258693,compound,9,mask_compound
Oligomycin,92,0.9849082694118195,0.9875783266334044,0.46229114367322577,0.32139975102662743,0.9662896567827604,compound,9,mask_compound
U-73122,90,0.9933663903718836,0.9938699204882867,0.32365445960249556,0.22447639181967774,0.9859673708984513,compound,9,mask_compound
15,995,0.9905000098406082,0.9927739976959372,0.3789646069305918,0.25634892253673774,0.9795150043890657,time,0,mask_compound
30,984,0.9914621382175137,0.9932461967929345,0.3625836197352233,0.24544156975052112,0.981519527884809,time,1,mask_compound
60,971,0.9900660747194616,0.9932468044159806,0.3925167662655733,0.2620125125572379,0.9781685128436097,time,2,mask_compound
90,984,0.9902628223557978,0.9930509512369263,0.38051490239682884,0.25619842239855023,0.9789930772875113,time,3,mask_compound
120,994,0.9912141628897013,0.9927621446839663,0.36500901417412723,0.2516034616916207,0.9810646765485785,time,4,mask_compound
240,992,0.9844551604962235,0.9861357595529548,0.4888598539679327,0.3461972726413293,0.9665517285418485,time,5,mask_compound
